MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.1691,52.0,4.165876777251185,1.0900473933649288,686.0,1.6255924170616114,37.81,-122.25,2.594
2.6429,32.0,3.7270058708414875,1.0743639921722115,1806.0,1.7671232876712328,37.82,-122.25,2.185
3.0897,52.0,4.040501446480231,1.0655737704918034,1786.0,1.7222757955641272,37.83,-122.25,2.341
5.2868,47.0,6.546391752577319,0.9360824742268041,1098.0,2.263917525773196,37.84,-122.23,3.476
5.1773,52.0,6.358558558558559,1.0342342342342343,1177.0,2.120720720720721,37.84,-122.24,3.895
5.457,28.0,5.5303347280334725,1.096234309623431,2031.0,2.1244769874476988,37.85,-122.22,3.373
6.8976,34.0,6.6122715404699735,1.0287206266318538,1627.0,2.1240208877284594,37.83,-122.21,3.333
6.8538,29.0,6.657992565055762,1.0074349442379182,661.0,2.45724907063197,37.83,-122.19,3.689
6.3302,39.0,7.54,1.068,1265.0,2.53,37.82,-122.2,3.628
3.0298,52.0,5.183673469387755,1.0521541950113378,1073.0,2.433106575963719,37.8,-122.22,1.996
4.072,52.0,5.952941176470588,0.9970588235294118,756.0,2.223529411764706,37.81,-122.22,2.701
7.508,52.0,7.994318181818182,1.0369318181818181,878.0,2.4943181818181817,37.81,-122.23,3.487
1.6121,41.0,3.5617433414043584,1.1355932203389831,1062.0,2.5714285714285716,37.8,-122.25,1.714
2.3173,27.0,3.804195804195804,1.1468531468531469,1171.0,2.7296037296037294,37.79,-122.24,1.25
2.1348,52.0,4.7343283582089555,1.1880597014925374,1006.0,3.002985074626866,37.8,-122.24,1.406
2.6292,47.0,3.693140794223827,1.0613718411552346,1213.0,2.1895306859205776,37.8,-122.24,1.827
2.3833,52.0,4.638132295719845,1.1245136186770428,772.0,3.0038910505836576,37.8,-122.23,1.469
2.1917,43.0,4.844029244516653,1.091795288383428,4367.0,3.5475223395613322,37.79,-122.23,1.128
2.9357,52.0,4.327669902912621,0.9587378640776699,1659.0,4.026699029126213,37.79,-122.23,1.079
2.1638,39.0,3.776349614395887,1.1079691516709511,1464.0,3.763496143958869,37.79,-122.24,1.055
1.6,39.0,3.747967479674797,1.048780487804878,381.0,3.097560975609756,37.79,-122.25,1.125
3.0257,52.0,4.046948356807512,1.0093896713615023,994.0,4.666666666666667,37.78,-122.23,0.808
1.4844,52.0,3.8666666666666667,1.011764705882353,1008.0,3.9529411764705884,37.78,-122.23,1.194
2.293,49.0,5.365296803652968,0.9908675799086758,859.0,3.922374429223744,37.79,-122.23,1.063
2.5,49.0,4.306603773584905,1.0613207547169812,1201.0,2.832547169811321,37.79,-122.22,1.367
2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,1.388
3.0682,39.0,4.316810344827586,1.0775862068965518,1109.0,2.3900862068965516,37.8,-122.21,1.565
4.7721,52.0,5.772388059701493,1.0932835820895523,706.0,2.6343283582089554,37.8,-122.2,2.171
4.744,48.0,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,-122.19,2.573
4.2727,46.0,5.837349397590361,1.0271084337349397,768.0,2.3132530120481927,37.8,-122.19,2.469
4.1739,40.0,4.51063829787234,1.0893617021276596,667.0,2.8382978723404255,37.79,-122.2,1.696
2.3036,35.0,4.62051282051282,1.176923076923077,1009.0,2.5871794871794873,37.79,-122.2,1.26
2.7788,45.0,4.210416666666666,1.1,1410.0,2.9375,37.79,-122.2,1.154
2.6583,52.0,4.310204081632653,0.9142857142857143,792.0,3.23265306122449,37.78,-122.21,1.426
2.625,47.0,3.6556016597510372,1.0290456431535269,753.0,3.12448132780083,37.78,-122.21,1.113
1.7546,52.0,4.733333333333333,1.0466666666666666,1085.0,3.6166666666666667,37.76,-122.21,0.806
4.0904,52.0,4.313868613138686,1.2627737226277371,353.0,2.576642335766423,37.77,-122.21,0.806
2.4338,49.0,4.703933747412008,1.031055900621118,1621.0,3.3561076604554865,37.77,-122.2,1.024
2.3309,46.0,3.4858757062146895,1.0593220338983051,1183.0,3.34180790960452,37.77,-122.21,0.987
2.2604,43.0,3.6714801444043323,1.184115523465704,836.0,3.0180505415162453,37.77,-122.21,1.0
1.8039,42.0,3.543726235741445,0.9657794676806084,900.0,3.4220532319391634,37.77,-122.19,0.923
3.3715,52.0,5.105882352941176,1.0070588235294118,1086.0,2.5552941176470587,37.77,-122.19,1.439
6.2838,34.0,6.948717948717949,1.0,442.0,2.2666666666666666,37.8,-122.18,3.182
7.0712,24.0,7.589506172839506,0.9783950617283951,916.0,2.8271604938271606,37.77,-122.13,2.93
3.6875,42.0,5.707865168539326,0.9737827715355806,651.0,2.438202247191011,37.78,-122.17,1.573
3.2984,50.0,5.78169014084507,1.1338028169014085,713.0,2.51056338028169,37.78,-122.18,1.607
4.375,47.0,5.761467889908257,0.9954128440366973,570.0,2.614678899082569,37.77,-122.16,1.619
3.0958,39.0,5.0094936708860756,1.1044303797468353,857.0,2.712025316455696,37.77,-122.16,1.458
1.9479,50.0,4.82520325203252,1.0609756097560976,907.0,3.686991869918699,37.76,-122.18,0.895
3.9063,52.0,4.569696969696969,1.0606060606060606,447.0,2.709090909090909,37.76,-122.18,0.938
1.8407,49.0,5.117516629711751,1.0022172949002217,1299.0,2.8802660753880267,37.76,-122.18,0.967
2.8125,42.0,4.402985074626866,0.9589552238805971,877.0,3.2723880597014925,37.77,-122.18,0.973
1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912
1.925,45.0,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,0.741
1.5809,36.0,4.556390977443609,0.9924812030075187,531.0,3.992481203007519,37.75,-122.2,0.7
1.3194,19.0,4.244230769230769,1.0865384615384615,1481.0,2.848076923076923,37.75,-122.19,0.814
2.455,42.0,5.223076923076923,1.1205128205128205,2736.0,3.5076923076923077,37.73,-122.18,0.824
2.2467,46.0,5.940677966101695,1.1045197740112995,1339.0,3.7824858757062145,37.74,-122.18,0.889
2.5625,33.0,4.475524475524476,1.0734265734265733,999.0,3.493006993006993,37.76,-122.17,0.893
1.9821,43.0,5.186274509803922,1.0457516339869282,907.0,2.9640522875816995,37.75,-122.17,0.983
4.0313,36.0,6.330275229357798,0.963302752293578,299.0,2.743119266055046,37.75,-122.14,1.955
4.975,30.0,8.28,1.08,137.0,2.74,37.75,-122.13,3.111
5.3602,36.0,8.258064516129032,1.0,229.0,2.4623655913978495,37.75,-122.13,3.3
2.925,46.0,6.194805194805195,1.0454545454545454,429.0,2.7857142857142856,37.75,-122.16,1.429
3.1458,41.0,4.481675392670157,0.9319371727748691,571.0,2.9895287958115184,37.74,-122.15,1.306
3.4844,46.0,4.876777251184834,0.8578199052132701,567.0,2.6872037914691944,37.74,-122.16,1.295
3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,2.462
2.8036,46.0,4.053333333333334,1.072,815.0,2.1733333333333333,37.89,-122.3,2.116
4.0875,52.0,4.538181818181818,1.029090909090909,620.0,2.2545454545454544,37.89,-122.3,2.213
7.8864,52.0,6.690972222222222,0.96875,705.0,2.4479166666666665,37.9,-122.26,3.573
8.8342,52.0,8.345205479452055,1.021917808219178,975.0,2.671232876712329,37.89,-122.27,4.305
4.125,52.0,5.371663244353183,0.971252566735113,1085.0,2.2279260780287475,37.89,-122.28,2.709
7.266,52.0,7.436619718309859,1.0309859154929577,973.0,2.740845070422535,37.89,-122.27,3.711
7.5385,37.0,6.666666666666667,1.0155555555555555,987.0,2.1933333333333334,37.89,-122.25,3.5
4.2813,52.0,5.4106280193236715,1.0434782608695652,1232.0,1.9838969404186795,37.88,-122.27,2.849
4.1912,52.0,5.763285024154589,0.966183574879227,506.0,2.4444444444444446,37.88,-122.28,2.545
3.556,52.0,4.342105263157895,1.0394736842105263,841.0,2.213157894736842,37.88,-122.29,1.793
2.75,50.0,3.8984375,0.9921875,287.0,2.2421875,37.86,-122.3,1.406
3.5156,52.0,4.4961832061068705,1.0076335877862594,288.0,2.198473282442748,37.87,-122.28,2.0
2.6684,50.0,3.544573643410853,1.0387596899224807,1129.0,2.187984496124031,37.87,-122.29,1.856
3.875,52.0,4.387254901960785,0.9705882352941176,386.0,1.892156862745098,37.87,-122.29,1.826
3.006,52.0,4.701970443349754,1.0246305418719213,811.0,1.9975369458128078,37.88,-122.28,2.279
2.543,46.0,4.477037037037037,1.031111111111111,1293.0,1.9155555555555555,37.87,-122.28,2.207
2.944,52.0,4.1239092495637,1.0541012216404886,1558.0,2.719022687609075,37.88,-122.26,3.389
1.725,52.0,3.386215864759428,1.0884265279583876,1798.0,2.3381014304291288,37.88,-122.26,2.875
1.4012,52.0,3.105714285714286,1.06,3337.0,9.534285714285714,37.87,-122.26,1.75
1.7464,35.0,3.218,1.108,1675.0,1.675,37.87,-122.27,2.167
2.537,44.0,3.5610098176718092,1.05890603085554,1382.0,1.9382889200561009,37.87,-122.29,1.75
2.525,46.0,3.9470404984423677,1.0093457943925233,792.0,2.467289719626168,37.87,-122.29,1.659
1.9946,52.0,4.475806451612903,1.086021505376344,815.0,2.1908602150537635,37.86,-122.29,1.569
1.9483,50.0,4.413854351687389,1.0781527531083481,1354.0,2.4049733570159857,37.86,-122.29,1.505
2.6071,52.0,4.074906367041199,1.142322097378277,486.0,1.8202247191011236,37.86,-122.27,2.5
1.8447,52.0,4.20985401459854,1.063868613138686,1127.0,2.0565693430656933,37.86,-122.27,1.982
2.7054,52.0,5.001226993865031,1.1288343558282208,1800.0,2.208588957055215,37.85,-122.27,1.823
1.5817,52.0,5.43801652892562,1.1735537190082646,875.0,2.4104683195592287,37.85,-122.27,1.536
4.0018,14.0,3.5860555826426133,1.174061433447099,3100.0,1.5114578254509996,37.84,-122.3,1.438
11.8603,39.0,7.911111111111111,0.9841269841269841,808.0,2.5650793650793653,37.82,-122.22,5.00001
12.2138,52.0,9.210227272727273,1.0397727272727273,1001.0,2.84375,37.82,-122.23,5.00001
5.8948,52.0,7.740088105726873,1.0837004405286343,585.0,2.5770925110132157,37.83,-122.24,4.578
3.1771,52.0,4.8279069767441865,1.0232558139534884,482.0,2.2418604651162792,37.77,-122.25,2.102
5.2601,13.0,4.156378600823046,1.1008230452674896,959.0,1.9732510288065843,37.78,-122.27,2.927
2.5762,29.0,4.048703849175177,1.0950510604870385,3741.0,2.93872741555381,37.78,-122.28,1.734
1.9427,42.0,4.136666666666667,1.03,821.0,2.736666666666667,37.78,-122.29,1.022
2.9732,52.0,5.585284280936455,1.1705685618729098,793.0,2.652173913043478,37.77,-122.26,2.821
5.5337,52.0,5.188940092165899,0.8940092165898618,1033.0,2.380184331797235,37.77,-122.27,3.72
4.7778,52.0,5.269360269360269,1.0606060606060606,637.0,2.144781144781145,37.77,-122.26,3.518
3.3571,52.0,7.034883720930233,0.9767441860465116,411.0,2.38953488372093,37.77,-122.26,4.054
2.875,52.0,3.8742138364779874,1.0041928721174005,921.0,1.930817610062893,37.77,-122.26,2.34
3.6719,49.0,4.934959349593496,1.0670731707317074,1110.0,2.2560975609756095,37.76,-122.24,2.298
4.5213,21.0,5.693117408906883,1.011336032388664,2930.0,2.3724696356275303,37.73,-122.24,2.284
7.611,5.0,6.8557763061074315,1.0614422369389256,7427.0,2.73252391464312,37.72,-122.24,3.507
5.3015,40.0,6.696296296296296,1.1185185185185185,746.0,2.762962962962963,37.71,-122.07,2.549
5.6194,32.0,6.746594005449591,1.002724795640327,1048.0,2.8555858310626703,37.72,-122.08,2.747
5.8382,30.0,7.425714285714286,1.0457142857142858,922.0,2.6342857142857143,37.72,-122.1,3.302
6.005,30.0,6.657794676806084,1.0228136882129277,731.0,2.779467680608365,37.7,-122.09,2.639
3.0964,31.0,4.5667953667953665,1.0108108108108107,2999.0,2.3158301158301158,37.69,-122.07,1.905
2.8512,43.0,5.545774647887324,1.1408450704225352,740.0,2.6056338028169015,37.69,-122.08,1.81
4.8036,20.0,5.37,1.02125,1732.0,2.165,37.69,-122.09,1.883
3.7159,52.0,5.325342465753424,0.9897260273972602,620.0,2.1232876712328768,37.73,-122.17,1.833
3.663,5.0,5.158536585365853,1.2134146341463414,814.0,2.481707317073171,37.72,-122.17,1.583
4.5553,37.0,5.956521739130435,0.9565217391304348,632.0,2.4980237154150196,37.71,-122.16,1.91
2.1898,28.0,3.8656195462478187,1.024432809773124,830.0,1.4485165794066317,37.73,-122.15,1.417
2.8125,29.0,4.333679833679834,1.0883575883575884,2024.0,2.103950103950104,37.72,-122.15,1.574
4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12,1.679
6.5095,25.0,6.631578947368421,0.8947368421052632,340.0,1.9883040935672514,37.72,-122.13,3.712
2.983,45.0,5.633064516129032,1.0201612903225807,555.0,2.2379032258064515,37.72,-122.14,2.027
3.5781,44.0,5.262962962962963,1.1037037037037036,609.0,2.2555555555555555,37.71,-122.13,1.8
3.6932,18.0,3.7404214559386975,0.9645593869731801,2197.0,2.1044061302681993,37.71,-122.14,1.668
3.395,17.0,3.701399688958009,1.1959564541213064,1216.0,1.8911353032659408,37.69,-122.13,2.713
3.6625,38.0,5.612612612612613,0.9954954954954955,637.0,2.869369369369369,37.69,-122.15,1.846
3.4583,36.0,6.4104803493449785,1.1004366812227073,733.0,3.2008733624454146,37.7,-122.15,1.926
4.4375,36.0,5.527331189710611,0.9742765273311897,836.0,2.688102893890675,37.7,-122.16,1.935
2.3869,16.0,4.792613636363637,0.9886363636363636,568.0,1.6136363636363635,37.68,-122.16,0.833
4.3971,36.0,5.229681978798586,0.9823321554770318,796.0,2.812720848056537,37.69,-122.16,2.057
5.1312,39.0,4.985074626865671,0.9194029850746268,957.0,2.8567164179104476,37.69,-122.15,1.836
2.9958,37.0,3.857657657657658,0.963963963963964,1093.0,1.9693693693693695,37.69,-122.14,1.784
4.1042,35.0,5.001865671641791,0.9477611940298507,1580.0,2.9477611940298507,37.69,-122.12,1.791
2.1552,23.0,3.8126410835214446,1.0406320541760723,828.0,1.8690744920993227,37.7,-122.11,1.614
2.3274,29.0,3.8402366863905324,0.9053254437869822,835.0,2.470414201183432,37.7,-122.11,1.704
3.8958,6.0,4.267015706806283,1.0296684118673647,1189.0,2.075043630017452,37.63,-122.02,3.011
4.7813,21.0,5.248995983935743,0.9477911646586346,586.0,2.353413654618474,37.63,-122.04,2.419
3.1796,30.0,5.126074498567335,1.1528175740210125,2667.0,2.5472779369627507,37.68,-122.06,1.703
2.4196,26.0,8.518248175182482,2.7007299270072993,253.0,1.8467153284671534,37.68,-122.08,2.75
0.9637,29.0,3.2434210526315788,1.105263157894737,233.0,1.5328947368421053,37.67,-122.08,1.6
3.4032,37.0,4.172839506172839,1.0555555555555556,691.0,2.132716049382716,37.68,-122.1,1.969
3.8,36.0,5.702702702702703,1.0513513513513513,952.0,2.572972972972973,37.67,-122.11,1.875
3.4839,45.0,5.461152882205514,1.005012531328321,1159.0,2.9047619047619047,37.68,-122.12,1.806
4.1974,44.0,5.3541147132169575,0.9950124688279302,1175.0,2.9301745635910224,37.68,-122.13,1.793
3.6,43.0,5.109756097560975,1.0365853658536586,924.0,2.817073170731707,37.68,-122.13,1.794
5.5797,35.0,6.338461538461538,1.0205128205128204,1171.0,3.0025641025641026,37.67,-122.15,1.981
4.8125,37.0,5.8121546961325965,0.9834254143646409,1495.0,2.7532228360957642,37.67,-122.14,1.883
2.7019,33.0,4.03150912106136,1.086235489220564,1854.0,3.074626865671642,37.67,-122.09,1.54
4.2733,22.0,5.224764468371467,1.098250336473755,1830.0,2.4629878869448185,37.67,-122.06,1.807
3.875,38.0,5.340101522842639,1.0380710659898478,1039.0,2.6370558375634516,37.67,-122.07,1.653
2.7694,17.0,3.8629715165511933,1.1077752117013087,3069.0,2.3625866050808315,37.65,-122.08,1.619
2.1382,37.0,4.5697940503432495,0.9977116704805492,1349.0,3.0869565217391304,37.66,-122.08,1.666
3.0489,33.0,4.361607142857143,1.0357142857142858,1293.0,2.8861607142857144,37.66,-122.1,1.526
2.8203,27.0,4.148264984227129,1.138801261829653,1414.0,2.230283911671924,37.65,-122.09,1.952
4.6875,34.0,5.857142857142857,1.0267857142857142,342.0,3.0535714285714284,37.66,-122.1,2.006
3.09,35.0,4.421461897356143,1.0139968895800933,1726.0,2.684292379471229,37.66,-122.11,1.741
4.5303,36.0,5.0,0.926829268292683,252.0,3.073170731707317,37.65,-122.1,1.75
3.8,36.0,5.403225806451613,0.9879032258064516,789.0,3.181451612903226,37.64,-122.08,1.72
5.7309,36.0,4.938053097345133,0.8805309734513275,662.0,2.9292035398230087,37.64,-122.08,1.779
3.142,23.0,4.538277511961723,1.0526315789473684,1109.0,2.65311004784689,37.64,-122.08,1.795
4.7083,25.0,5.248259860788863,0.9976798143851509,2426.0,2.8143851508120648,37.64,-122.07,1.909
3.8259,33.0,5.2727272727272725,1.1454545454545455,729.0,3.3136363636363635,37.64,-122.06,1.461
3.2331,33.0,5.987421383647798,1.0817610062893082,369.0,2.3207547169811322,37.63,-122.04,2.267
4.7109,35.0,5.92,1.0057142857142858,1001.0,2.86,37.62,-122.03,1.987
3.6458,37.0,5.182080924855492,1.0520231213872833,1534.0,4.433526011560693,37.63,-122.08,1.566
3.2386,32.0,3.948170731707317,0.899390243902439,1097.0,3.3445121951219514,37.6,-122.02,1.496
5.0406,6.0,6.016166281755196,1.094688221709007,1568.0,3.6212471131639723,37.61,-122.08,2.614
5.3226,18.0,5.567741935483871,0.8903225806451613,1186.0,3.825806451612903,37.6,-122.06,2.317
5.5218,15.0,6.282926829268293,1.0195121951219512,1657.0,4.041463414634146,37.58,-122.08,2.544
6.0074,16.0,6.862704918032787,1.1147540983606556,2003.0,4.104508196721311,37.58,-122.08,2.365
4.6211,15.0,5.3215926493108725,1.0505359877488514,2568.0,3.9326186830015315,37.59,-122.07,1.514
5.225,16.0,5.502906976744186,0.9825581395348837,1461.0,4.247093023255814,37.58,-122.07,2.137
3.6923,18.0,3.652037617554859,1.0438871473354232,855.0,2.6802507836990594,37.59,-122.02,2.132
2.9706,36.0,4.184782608695652,1.0217391304347827,295.0,3.2065217391304346,37.6,-122.09,1.479
5.7192,15.0,6.395348837209302,1.0679785330948122,1777.0,3.178890876565295,37.58,-121.96,2.835
3.3008,26.0,4.177777777777778,1.0747474747474748,1434.0,2.896969696969697,37.55,-122.01,2.242
4.1387,4.0,4.470167064439141,1.1849642004773269,1606.0,1.9164677804295942,37.55,-121.96,1.625
4.8052,13.0,5.032731376975169,1.0287810383747178,4518.0,2.549661399548533,37.56,-121.97,2.54
3.1326,17.0,3.833457804331591,1.0268857356235996,3386.0,2.5287528005974607,37.54,-121.98,2.208
6.629,25.0,6.154545454545454,0.8727272727272727,596.0,2.709090909090909,37.54,-121.93,3.524
4.7135,28.0,4.950749464668094,1.0620985010706638,1344.0,2.8779443254817987,37.54,-121.97,2.032
5.388,26.0,5.772277227722772,0.9183168316831684,1285.0,3.1806930693069306,37.54,-121.99,2.25
5.8325,26.0,5.350140056022409,1.0392156862745099,852.0,2.3865546218487395,37.54,-122.0,2.989
5.0824,23.0,5.508948545861298,1.0604026845637584,2530.0,2.829977628635347,37.52,-121.97,2.309
8.4045,7.0,7.63523372061605,1.0440421507700621,12203.0,3.2972169683869224,37.53,-121.92,4.511
9.7194,9.0,8.306260575296108,0.9763113367174281,1981.0,3.3519458544839256,37.49,-121.89,5.00001
5.3813,23.0,6.924558587479936,1.0850722311396468,1972.0,3.1653290529695024,37.48,-121.92,2.644
6.0878,26.0,5.647058823529412,0.9019607843137255,1105.0,3.0952380952380953,37.47,-121.92,2.469
6.992,22.0,6.529202279202279,0.9779202279202279,4319.0,3.076210826210826,37.55,-122.03,2.848
4.4357,23.0,6.155339805825243,1.033009708737864,1446.0,2.8077669902912623,37.55,-122.04,2.917
5.1321,23.0,5.160388821385176,1.014580801944107,2357.0,2.8639125151883356,37.55,-122.05,2.113
3.1696,17.0,4.07,0.97,307.0,3.07,37.5,-122.04,1.563
4.1406,6.0,4.566510172143975,1.051643192488263,1911.0,2.9906103286384975,37.54,-122.03,1.782
5.0739,16.0,5.124137931034483,0.9839080459770115,3038.0,3.4919540229885055,37.54,-122.03,2.08
6.0667,19.0,6.44851904090268,1.004231311706629,2346.0,3.308885754583921,37.53,-122.01,2.457
5.1437,4.0,4.96480743691899,1.046480743691899,2937.0,1.950199203187251,37.72,-121.92,2.994
5.347,22.0,6.751091703056769,1.042212518195051,2302.0,3.3508005822416305,37.72,-121.92,2.195
4.4697,26.0,5.94392523364486,0.9922118380062306,1935.0,3.014018691588785,37.72,-121.93,2.213
7.2211,23.0,7.557077625570776,1.0182648401826484,706.0,3.223744292237443,37.68,-121.92,2.919
2.4896,39.0,5.117647058823529,1.1372549019607843,161.0,1.5784313725490196,37.66,-121.87,2.385
5.7519,27.0,7.331775700934579,1.1308411214953271,583.0,2.7242990654205608,37.66,-121.87,2.785
9.1531,25.0,5.811764705882353,0.9529411764705882,254.0,2.988235294117647,37.74,-121.77,4.188
5.4324,17.0,5.97583081570997,0.9652567975830816,2222.0,3.3564954682779455,37.69,-121.8,2.155
3.5532,36.0,4.53494623655914,1.0,950.0,2.553763440860215,37.68,-121.77,1.584
3.3618,34.0,5.114967462039045,1.0802603036876355,1157.0,2.509761388286334,37.69,-121.78,1.746
3.7212,26.0,5.07088122605364,1.0268199233716475,1422.0,2.7241379310344827,37.69,-121.75,1.838
3.1856,32.0,5.472081218274112,1.0507614213197969,555.0,2.817258883248731,37.68,-121.76,1.869
2.6667,44.0,4.541284403669724,1.0275229357798166,277.0,2.541284403669725,37.68,-121.77,1.792
3.7301,52.0,5.147971360381861,0.9976133651551312,929.0,2.217183770883055,37.68,-121.76,2.044
3.8523,25.0,5.5,1.1807909604519775,900.0,2.542372881355932,37.66,-121.78,1.93
2.45,17.0,8.973684210526315,1.855263157894737,338.0,2.223684210526316,38.69,-119.78,1.176
3.0,13.0,6.317596566523605,1.1974248927038627,1091.0,2.3412017167381975,38.45,-120.59,1.19
2.5208,17.0,6.396067415730337,1.3314606741573034,767.0,2.154494382022472,38.45,-120.55,0.991
2.3549,18.0,5.646209386281589,1.288808664259928,618.0,2.2310469314079424,38.43,-120.55,1.089
3.5,17.0,6.3375,1.2875,607.0,2.529166666666667,38.47,-120.76,1.238
4.3029,16.0,6.090592334494773,1.1219512195121952,4930.0,17.177700348432055,38.42,-120.97,1.219
3.0465,17.0,5.932843651626443,1.1385099685204616,2237.0,2.3473242392444913,38.42,-120.72,1.441
2.3125,15.0,5.681022880215343,1.098250336473755,1737.0,2.3378196500672948,38.38,-120.77,1.286
3.175,18.0,5.6272965879265096,1.1023622047244095,985.0,2.5853018372703414,38.4,-120.66,1.185
2.7236,19.0,5.77208480565371,1.0848056537102473,1252.0,2.2120141342756185,38.36,-120.69,1.099
3.0068,23.0,5.230635335073977,0.9712793733681462,2710.0,2.3585726718885986,39.76,-121.82,1.073
1.1019,13.0,4.456632653061225,1.0752551020408163,1571.0,2.003826530612245,39.74,-121.86,1.202
2.2621,43.0,5.314285714285714,1.0696428571428571,1181.0,2.1089285714285713,39.74,-121.84,0.851
2.575,34.0,5.493265993265993,1.0168350168350169,1290.0,2.1717171717171717,39.74,-121.83,1.303
3.1125,11.0,5.705696202531645,1.071993670886076,3264.0,2.5822784810126582,39.75,-121.8,1.226
3.0625,8.0,5.283194057567316,1.1039925719591457,2887.0,2.680594243268338,39.73,-121.79,1.163
2.125,8.0,4.827586206896552,0.9655172413793104,84.0,2.896551724137931,39.71,-121.78,1.792
1.6797,52.0,4.396103896103896,0.987012987012987,379.0,2.461038961038961,39.73,-121.84,0.948
0.987,52.0,4.328282828282828,1.1717171717171717,520.0,2.6262626262626263,39.73,-121.84,1.125
2.0288,18.0,4.3487544483985765,0.8896797153024911,708.0,2.5195729537366547,39.71,-121.81,1.167
4.5032,11.0,6.3,1.0185185185185186,2456.0,3.0320987654320986,39.82,-121.87,1.597
3.5735,16.0,5.080419580419581,1.0454545454545454,904.0,3.160839160839161,39.79,-121.97,0.896
2.5374,11.0,5.828267477203648,1.1048632218844985,1456.0,2.2127659574468086,39.79,-121.62,0.972
2.3507,12.0,5.531073446327683,1.0423728813559323,875.0,2.4717514124293785,39.82,-121.59,0.976
2.1838,18.0,4.565217391304348,0.9903381642512077,385.0,1.8599033816425121,39.78,-121.59,0.58
2.2,20.0,4.303317535545023,0.976303317535545,481.0,2.279620853080569,39.75,-121.59,0.808
1.8245,22.0,4.401079136690647,1.0,1157.0,2.0809352517985613,39.76,-121.6,0.855
1.8125,23.0,4.899721448467966,1.0194986072423398,788.0,2.1949860724233985,39.77,-121.62,0.935
2.8182,22.0,5.302040816326531,0.9836734693877551,1151.0,2.3489795918367347,39.76,-121.63,1.097
2.3711,20.0,5.397014925373134,0.9970149253731343,763.0,2.2776119402985073,39.74,-121.64,1.218
3.066,17.0,5.346303501945525,1.0817120622568093,1174.0,2.2840466926070038,39.71,-121.71,1.026
3.13,8.0,5.5390625,1.01953125,1163.0,2.271484375,39.69,-121.56,1.683
2.4623,17.0,5.680701754385965,1.024561403508772,705.0,2.473684210526316,39.74,-121.57,1.261
2.3895,17.0,5.173202614379085,1.0816993464052287,730.0,2.3856209150326797,39.72,-121.41,0.875
2.8871,22.0,7.232736572890025,1.5601023017902813,986.0,2.5217391304347827,39.61,-121.39,0.947
1.7708,9.0,4.152284263959391,1.0,358.0,1.8172588832487309,39.52,-121.56,0.795
